,text_tokens,text_length
1026,фотография зарядить исполнение желание сегодня программный директор точка кипение политех сергей салкуцан вручить яндекс станция победитель конкурс,17
1027,день новый год самый время задуматься цель год способ достижение вопрос помочь центр психологический сопровождение политех приятный просмотр политехпетра политехпетраспецпроект,20
1028,уч ные политех разработать новый экономичный модель промышленный манипулятор база пневматический мышца модель агрегат база пневматический мышца иметь большой преимущество свой коллега цех обычный пневматический цилиндр пневмомускул обладать плавный регулировка скорость мочь мягко особый рывок поднимать опускать предмет создать учёный схема управление позволять уравновесить груз любой точка манипулятор пневмомускул мочь намного мощный малый вес низкий цена привод безопасность высокий ресурс работа миллион цикл требовать постоянный ремонтный работа требовать дополнительный смазка немой отсутствовать тереться поверхность подробный портал наукаполитехпетр,77
1029,последний год загадка приготовиться цифра знак вопрос,7
1030,связь влог политехпетра специальный новогодний выпуск лишний слово смотреть наступать политехник благодарить наш друг адаптер спбп проф башня политех участие съ мкаха помощь снежинка,24
1031,вечно смотреть огонь вода фотография счастливый пара который встретиться политех встречать новый герой выпуск проект наукалюбить семья журавть вых алексей журавть выпускник иммит год инженер программист валерий журавть ва выпускница иммит год инженер конструктор наш герой познакомиться весна год учебный корпус валерий учиться курс фотограф профбюро иммит фотографировать магистр выпускной альбом алексей познакомиться следующий день алексей встретить валерий мероприятие подарить коробка конфета пора большой расставаться лето год валерий сдать путёвка южный поехать крым вместе алексей предложение алексей сделать предложение июль год стрелка васильевский остров свадьба сыграть сентябрь год свадебный фотосессия проводить стена политех свободный время журавть любить гулять лето отправляться озеро палатка кататься сапборд зимой горный лыжа интересный факт фотографировать валерий алексей год смотреть близкий валерий шутить взлететь выше стать журавть вой девичество фамилия гусев,125
1032,кубок наш комитет физический культура спорт подть л итог санкт петербургский студенческий соревнование год абсолютный общекомандный первенство организация высокий образование политех занять место последний располагаться первый строчка год год закрыть дисциплина студент наш университет участвовать абсолютно весь соревнование спортивный клуб чёрный медведь политех ифкст сборный тренер спортсмен гордиться бокс общекомандный место спортивный ориентирование лето общекомандный место хоккей общекомандный место спортивный ориентирование зима общекомандный место баскетбол общекомандный место флорбол общекомандный место водный полый общекомандный место каратэ вкф общекомандный место гандбол общекомандный место гандбол м общекомандный место автомобильный спорт общекомандный место бильярдный спорт пул общекомандный место плавание общекомандный место художественный гимнастика общекомандный место настольный теннис м общекомандный место горнолыжный спорт общекомандный место весенний легкоатлетический кросс общекомандный место кубок футбол мужской команда общекомандный место минь футбол м общекомандный место спортивный борьба вольный борьба общекомандный место гиревой спорт общекомандный место лёгкий атлетика зима общекомандный место кикбоксинг общекомандный место боулинг общекомандный место академический гребля общекомандный место теннис общекомандный место,154
1033,политех ростёха создать сани трёхкратный чемпион мир двукратный обладатель кубок мир санный спорт роман репиловый инженер политех спроектировать новый сани улучшить аэродинамический характеристика показатель управляемость разработка цифровой модель сани провести полный сканирование боевой сани отдельно спортсмен сани единый человеко машинный система выполнить цифровой испытание поиск оптимальный форма сани отдельный структурный элемент провести сотня виртуальный испытание аэродинамический прочностный оптимизационный декабрь роман репил новый сани одержать победа кубок федерация итог заезд результат минута секунда тысячная секунда развить время заезд максимальный скорость трасса км ч подробный наукаполитехпетр,84
1034,твой идеальный новый год пышный праздник домашний вайба рулетик ветчина оливье рябчик скоро узнать ловить новогодний политехнический тест розыгрыш пост получить новогодний открытка принять участие розыгрыш проходить тест присылать ваш результат комментарий получать ответ открытка пожелание ждать итог розыгрыш декабрь победитель получить набор лочный украшение,45
1035,год подходить конец клуб прийти время главный игра сезон сегодня впервые директор институт играть студент институт политех команда директор институт павел дробинец директор высокий школа программный инженерия институт компьютерный наука технология юрий петреня директор институт энергетика валерий сущенко директор институт физический культура спорт туризм валерий левенец директор институт передовой производственный технология дмитрий зегжда директор институт кибербезопасность защита информация удаться директор институт обыграть студент забрать хрустальный сова студент получить приз хороший вопрос жд музыкальный номер руководитель клуб авторский песня четверг алексей дудин приятный просмотр,83
1036,привет снова подарок обои ваш компьютер ноутбук забрать обои телефон искать,11
1037,экологичный пост многоразовый пакет классно плохой посоветовать политехпетра политехпетраспецпроект,9
1038,безопасный новый год здоровье физический ментальный наш главный ценность умение вовремя помочь близкие навык вес золото оказать первый помощь оказать поддержка достаточно получить отработать основной навык мочь сделать база центр волонтёрский проект гармония поддержка росмолодой жи пройти обучать курс тренинг мочь желать выбирать тематика первый помощь психосоциальный поддержка самооборона информационный кибербезопасность финансовый грамотность юридический грамотность оставлять заявка ссылка ожидать пригласить близкий мероприятие здоровый уверить безопасный новый год росмолодёжь росмолодой жьгрант политехпетрарекомендовать,71
1039,год спортсмен политех завершать красиво победа копилка сборная россия победить чемпионат мир шахбокс итог соревнование сборная россия завоевать медаль половина который заслуга политехник выпускница политех ассистент кафедра физический подготовка спорт ифкст руководитель специализация единоборство кристина нгуйный дисциплина шахбокс фита показать хороший результат стать чемпионка мир новый выпуск проект персона кристина рассказать экзотический вид спорт появиться политех запомниться чемпионат мир турция друг подробный сайт,63
1040,день час новый год самый время подготовиться последний год экзамен докупить подарок прогуляться новогодний ярмарка отличный неделя политехник,18
1041,гора покорять политехник существовать политех секция горный турист организовывать зимний летний поход урал кавказ саяна карпаты хибины музей политех делиться исторический выпуск газета рассказываться поход десятидневный лыжный поход хибины,29
1042,итог розыгрыш предпринимательский точка кипение немного запоздать погодный условие вс доехать ииия счастливый обладатель яндекс станция становиться иван сербушко даниил мирошниченко ала гордеев илья ускорник софья калюжный поздравлять понедельник прид письмо почта который указывать регистрация весь политехник участие следующий год жд ещ большой розыгрыш,44
1043,намекать наш телеграм канал кой жд,6
1044,однажды сказка политех хороший студент петербург встретиться губернаторский бал красивый кадр сюда предупреждение очень красиво ежегодно губернаторский бал собираться победитель городской всероссийский конкурс получатель грант президент правительство студенческий лидер наука творчество спорт почётный гость бал вица губернатор санкт петербург владимир княгинина председатель комитет наука высокий школа андрей максим ректор политех андрей рудский подробный,53
1045,день новый год успеть подготовить новогодний подарок поиск новогодний настроение хотеть интересно провести время наш подборка новогодний ярмарка проект лепота новогодний интеллигентный барахолка красивый долгоиграющий многообразный состав участник дизайн маркет петербург десятилетний история общественный пространство севкабель порт декабрь рождественский ярмарка манежный площадь сказочный домик волшебный прилавок яркий гирлянда зимний аттракцион украсить площадь близлежащий улица манежный площадь декабрь январь новогодний ярмарка пассаж зарядиться новогодний атмосфера заодно подыскать подарок друг близкий новогодний ярмарка пассаж торговый дом пассаж ноябрь январь новогодний ярмарка никольский зимний маркет найти авторский аксессуар украшение ручной работа детский книга лочный игрушка праздничный вкусность никольский ряд год прокатиться горка покружиться карусель двор никольский ряд весь зимний сезон новогодний базар остров новый голландия главный городской базар парк новый голландия декабрь пн пт сб вс декабрь январь лка новогодний ярмарка академия штиглица ярмарка работа студент выпускник академия авторский подарок минималистичный украшение вручную сшить блокнот скетчбук печатный графика открытка живопись академия штиглица декабрь обязательный предварительный регистрация политехпетра,154
1046,продолжать отмечать старый новый год долгий время политех работать секция горный турист политехник организовывать зимний летний поход музейполитех,18
1047,добрый утро политехник пока улица дождь делиться архивный фотография снежный политех ставить цель год подняться башня мечта сбываться переходить группа башня политех подробность продуктивный пятница,25
1048,определить победитель полишкола команда лидер получить грант реализация свой проект год место проект поликапитал реализация проект позволить создать цифровой платформа студент который помочь отслеживать карьерный траектория формировать цифровой портфолио зарабатывать балл программа лояльность политех место проект фиджитал центр рамка проект организовать подготовка киберспортсмен политех всероссийский чемпионат игра будущее год место проект команда разработка первый россия робот шнекоход выполнение задача труднопроходимый местность участник программа успешно завершить полишкола получить удостоверение повышение квалификация государственный образец полишкола победить конкурс администрация санкт петербург номинация хороший кадровый технология сфера мотивация персонал подробный минобрнаукироссия приоритет,88
1049,подарок забирать обои свой телефон лайк понравиться,7
1050,новогодний загадка расставить цифра кружочек последовательный цифра оказаться кружочек соединый нный отрезок важно каждый цифра использовать писать комментарий цифра стоять знак вопрос,22
1051,завтра предпринимательский точка кипение определить счастливчик который получить яндекс станция подробность пост,12
1052,декабрь день энергетика ректор политехпетра андрей рудский свой искренний поздравление хотеть адресовать сегодня сотрудник ветеран отрасль весь причастный создание обслуживание энергетический система готовить высококвалифицированный кадр отрасль подрастать поколение энергетик студент политех наш институт энергетика частность энергетика важный отрасль наш страна смочь работать отрасль экономика хозяйство свет тепло наш дом почему важно энергетика работать специалист высокий класс человек ответственный грамотный энергетик сколько политехник стоять важный задача благополучие новый достижение профессиональный сфера успех дело развитие отечественный энергетика,75
1053,открыть м заявка конкурс проект цифровой арт преобразование городской среда номинация цифровой навигация арт пространство культурный объект расширение действовать арт пространство современный вуз использование смарт технология арт преобразование процесс ревитализация промышленный наследие геймификация виртуальный городской пространство пример кампус спбп пётр великий цифровой картография городской пространство моделирование университет будущее приём заявка обучать этап определение финалист конкурс оценка проект участник подведение итог конкурс проведение выставка хороший работа подробность тг канал росмолодой жьгрант политехпетрарекомендовать,71
1054,начинать прямой эфир подключаться выпускник бакалавриат часто задаваться вопрос стоить идти магистратура действительно ценный обсудить,15
1055,встречать новый героиня рубрика пушистыйполитехпетр смальта супер модель верный друг наталья иванов менеджер центр работа абитуриент шутка записать лабрадор ретривер наталья ветеринарный паспорт обычный обиход звать смальтуся смальтик второе имя супер модель смальта демонстрировать фотографирование смальта семья иванов появиться случайно наталья увидеть незнакомый девушка вконтакте аватарка маленький лабрадор написать девушка поделиться контакт заводчица мама наталья написать заводчица узнать ещ щенок оказаться смальта появиться семья имя придумать ещ заводчица семья наталья решить менять вместе смальта жить ещ кошка соня сим сиря кот ма появиться смальта заметить некоторый схожесть имя вместе настоящий банда мочь хулиганить кухня пока видеть ещ кошка любить сопровождать хозяйка смальта время вечерний прогулка любимый игрушка фиолетовый кольцо который бегать купаться особенно смальта любить брать прогулка бросать улица вспоминать н м дом любимый лакомство смальта назвать вс лука цитрусовый смальта очень любвеобильный доброжелательный поэтому первый год прогулка часто порывисто бежать прохожий прыгать начинать облизывать хозяйка приходиться крепко держать поводок прохожий готовый получить внимание пушистыйполитехпетр,155
1056,посмотреть новогодний поздравление фк зенит ловить главный совет клаудиньо синий белый голубой приобщаться наш особый вид политехнический счастие лепота сказать политехпетра,21
1057,студент политех призёр масштабный конкурс молодой дизайнер художник торжественный церемония подведение итог конкурс пройти академия имя л штиглица политех соорганизатор конкурс течение месяц конкурсант кураторство ментор эксперт разрабатывать решение задача различный отрасль дизайн искусство номинация оккервиль место виолетта кривобороденко елена рыжов анастасия винокуров подробный место светлана кислухина лев осипов место анна бухановый павел аверки юлия поляков даниэль латорра номинация место данил баев место софия сорокин место екатерина гринчий номинация модуль место янь хань номинация интерфейс место вероника малышев спецпроект история место анна борисов поздравлять политехник конец год каждый день радовать победа посмотреть работа конкурсант подробный,95
1058,приглашать концерт сцена встретиться творческий коллектив политех эстрадный симфонический оркестр камерный хор молодёжный хор полигимния русский народный песня рождественский композиция песня кинофильм прозвучать программа концерт посвятить летие день рождение первый директор политехнический институт князь андрей гагарин программа русский народный песня веник группа колыбельный медведица глядеть оз ра синий белый ночь белый конь гимн политех декабрь белый зал студент сотрудник вход свободный политехпетрарекомендовать,62
1059,политех готовиться выйти дзен писать интересно наука нужный ваш помощь назов м канал,13
1060,политех самый популярный вуз студент путешественник год университет принять рекордный количество студент вуз страна человек программа молодёжный студенческий туризм запустить год год организатор включить путешествие новый трек существующий культурно познавательный направление добавиться научно популярный профориентационный сегодняшний день программа участвовать большой университет россия большой город регион охватить федеральный округ подробный сайт,50
1061,счастливый счастие поделиться давать преумножить наш счастие год комментарий выбирать предшественник писать добрый пожелание год,15
1062,подготовка экзамен важно правильно планировать сво время сегодня центр психологический сопровождение политех рассказать вс большой процесс планирование приятный просмотр политехпетра росмолодой жьгрант,22
1063,начинать прямой эфир подключаться отметить вместе летие лаборатория молекулярный нейродегенерация политех задавать вопрос комментарий телестудия политех встретиться илья борисович безпрозвать заведовать лаборатория ольга леонардович власов директор высокий школа биомедицинский система технология екатерина пчицкай научный сотрудник лаборатория,36
1064,отдыхать январский праздник начинаться новый семестр ловить расписание декабрь первый часть сессия январь выходной январь второй часть сессия соответствие расписание февраль начало второй семестр,24
1065,политехник разработать дизайн парк кудровый парк оккервиль преобразиться конкурс хороший стать дизайнерский решение студент инженерный строительный институт виолетта кривобороденко елена рыжов анастасия винокуров рамка проект территория парк поделить зона появиться различный площадка занятие йога тренировка собака гордиться наш студент,39
1066,добрый утро политехник день новый год желать продуктивный неделя сдавать экзамен л гкий вопрос,14
1067,студент политех сделать решающий ход всероссийский студенческий форум твой ход подвести итог масштабный конкурс романов софья мищенко александр проект профорг пётр задвиж стать обладатель приз рубль рамка трек делать корнелюк алексей чамар никита новиков дмитрий стать победитель трек определять белозеров анна горбачёв анастасия красников ксения зимин семён стать победитель трек создавать алексеев михаил отметить организатор самый активный амбассадор весь проект твой ход поздравлять весь финал конкурс политех представлять больший команда студент твой ход год мочь сделать регистрироваться прямо,78
1068,украшать лки политех начало хх век правильный ответ свеча музей политех сохраниться раритет подсвечник который закрепляться лке,17
1069,сегодня начинаться сессия желать найти отлично лка знать весь справиться л гкий вопрос удачный экзамен политехник забирать удача,18
1070,продолжать отмечать летие лаборатория молекулярный нейродегенерация политех декабрь подключаться прямой эфир телестудия политех встретиться илья борисович безпрозвать заведовать лаборатория ольга леонардович власов директор высокий школа биомедицинский система технология екатерина пчицкай научный сотрудник лаборатория политехпетрарекомендовать,34
1071,день новый год обрести праздничный настроение помочь поход театр ловить подборка команда лепота балет рождественский история михайловский театр балет акт повесть чарльз диккенс рождественский песня проза святочный рассказ привидение музыка пётр ильич чайковский новогодний шоу песочный анимация оля лукойя фантазия сон новый сцена александринский театр замечательный сочетание искусство песочный анимация видеопроекция живой музыкальный исполнительство возможность вернуться удивительный мир сказка спектакль месяц театр ф комиссаржевский удивительный сказка самуил маршак написать год назад волшебство каждый мочь свершить спектакль долгий рождественский обед театр васильевский герой пьеса член семья который каждый рождество собираться вместе праздничный обед зритель проходить поколение человек рождаться жить умирать время ида свой черёд опера ночь рождество мариинский театр сюжет действие постановка разворачиваться век накануне рождество черта красть небо месяц погружаться тьма желать отомстить кузнец вакуль который нарисовать карикатура помешать встретиться возлюбить оксана политехпетра росмолодой жьгрант,135
1072,яндекс станция знание предпринимательский точка кипение политех дарить подарок яндекс станция цикл мероприятие посвятить предпринимательство участие розыгрыш сотрудник студент политех вступать наш группа регистрироваться мероприятие получить большой знание большой шанс выиграть тренинг командообразование очно декабрь молодой жный конкурс предпринимательский идея онлайн декабрь дурацкий вопрос профессионал вообще предприниматель онлайн декабрь встреча серийный технологический предприниматель предприниматель студент онлайн декабрь писать комментарий мероприятие зарегистрироваться ваш курс институт подключаться лекция приходить тренинг регистрация сайт обязательно указать политех большой мероприятие посетить большой шанс выиграть участник мероприятие считаться подключиться онлайн лекция приша л очный мероприятие итог конкурс подведа м декабрь декабрь торжественно вручить подарок победитель ник технополис политех поехать юный предприниматель,105
1073,продолжать отмечать старый новый год вместе музей политех м год россия появиться традиция праздновать новый год украсить лка традиция придерживаться политех внимание вопрос правильный ответ завтра,26
1074,лайковый столько поставить наш пост год топ залайкать пост пустой гз ведущий технический вуз политех хороший вуз петербург ваш активность давать добить лайковый конец год,25
1075,центр современный искусство сергей кура хина девятый открыться международный фестиваль видеоарт видеоформа год посвящий н танец кинотанец весь проявление область видеоискусство политехник увидеть видеоформа подводить итог розыгрыш наш счастливчик сергей сидоров маша мустафина диана дьяченко елена закорецкай есения елина поздравлять написать личный сообщение весь присоединиться розыгрыш встреча центр кура хина политехпетра,51
1076,политех появиться новый арт объект трансформатор идея скульптура создать рамка проект новый культурный география санкт петербург арт мастерская прообраз арт объект стать трансформатор электромагнитный устройство преобразовать величина переменный ток замысел художник автор проект проходить ток мысль план идея студент приходить посмотреть поразмышлять новый идея трансформатор идея найти башня политех подробный сайт,51
1077,немного красивый лента,3
1078,планетарий обводный канал пройти гранд финал первый россия конкурс искусственный интеллект наука победитель конкурс учёный политех число доцент высокий школа биомедицинский система технология екатерина пчицкай который стать ведущий церемония александр семенч виктор клинковый дмитрий виб победитель номинация научный продукт проект интеллектуальный миниспектрометр характеризация продукт питание виктор клинковый александр семенч команда карина калинин фти ф иофф победитель номинация доказательный продуктивность проект создание система сбор данные рой инфракрасный газовый датчик экомониторинг окружающий воздух кабинет город страна вячеслав чуканов александр сачук команда александр герасименко фти ф иофф победитель номинация взгляд будущее проект улучшение разрешение микроскопический изображение деконволюция использование функция рассеяние точка вычислить метод машинный обучение заказчик проект стать екатерина пчицкай екатерина пчицкай михаил медведев п тр жиляев александр рябов тимофей лосев егор румянцев иох ран мфть сколтех победитель номинация научный повстанец проект вычисление функционал плотность помощь нейроморфный сеть необычайно смелый подход решение задача научный повстанец стать победитель номинация хороший научный команда мнение фонд инициатива санкт петербург поздравлять политехник далёкий большой,157
1079,продолжать отмечать летие лаборатория молекулярный нейродегенерация политех честь праздник студент институт биомедицинский система биотехнология подготовить тематический кроссворд единица наследственный информация малый частица вещество состоять атом специалист научный область вн снуть вклад наука прибор увеличение изображение малый объект разновидность технический сосуд применять лаборатория молекула который хранить передавать генетический информация решить кроссворд отгадать ключевой слово необязательно писать ответ вопрос комментарий мочь помочь друг друг писать ответ знать,65
1080,ноооооовый год мчаться предпраздничный суета готовить подарок покупать килограмм мандарин приходить домой брать пульт включать телевизор твой любимый передача салют новогодний игра который смочь стать участник популярный шоу студия союз свой игра миллион логика собирать команда человек регистрироваться обсуждение ещ мочь выбрать единый стиль свой команда принять участие конкурс костюм декабрь студклуб парголовский улица политехпетрарекомендовать,55
1081,рубрика постдняполитехпетр полезный контент отдел развитие карьера рекомендательный письмо рекомендация документ предназначить придание дополнительный вес ваш заявление приём работа поступление вуз участие различный конкурс грант письмо обычно писаться руководитель коллега преподаватель сотрудник отдел кадр трудоустройство рекомендация предыдущий работодатель мочь помочь выделиться кандидат составить рекомендательный письмо разобрать конкретный пример,48
