,id_поста,text_tokens,text_length,preprocessed_comments
1286,29223,сдавать год курсач тмм несколько год оказываться лионеля месси узнать месси согласный,12,"[('пост долбой видеть заявить видос', 5), ('мем демербай', 2), ('кинуть видос', 2), ('мочь сдать тмм год написать сдать день', 7), ('бакал', 1)]"
1287,29184,,0,"[('отчим отец ещ отчим искать пошлость поступать туда выше стипух', 10), ('отец политех кончить собсон', 4), ('ээээ гуап', 2), ('лту', 1), ('должный ещ вариант спбгуптд', 4), ('политех вуз делать', 3), ('пгупс', 1), ('горный твой выход', 3), ('мама закончить итмый туда подавать документ', 6), ('одобрять', 1), ('', 0), ('политех спбгу', 2), ('гей', 1)]"
1288,29181,,0,"[('сделать вывод большой подкатывать андрей кал ву', 7), ('девушка думать мужик хотеть насладиться вкус мишка барни', 8), ('уч дистанта мишка оказаться смайлик', 5)]"
1289,29178,регулярно заходить тимс свой пара каждый просить студент включить камера каждый отвечать просить ответить смысл отвечать студент отвечать неизменный интонация каждый неизменный интонация просить камера включить получиться мочь камера включить работать камера давать показаться отмечать интернет слабый студент зараза знать идеально лицо знать попросить знать ответить ещ жест слово показать каждый знать сценарий бывать студент сидеть ждать начало занятие хотеть нужно включить камера выйти жаль очень суровый настоящий мужской противостояние исход который ясный очевидный каждый сторона рассчитывать победа согласный очный обучение,81,"[('балалайка', 1), ('', 0), ('пикча паста', 2), ('неизменно приходить студентв спрашивать зачёт неизменно отвечать зачёт сдать пара зачетик сдать идти допуск зачёт получить отчислить ещё никак показать знать предмет', 22), ('камера плохой пара делать мочь фига камера', 7)]"
1290,29163,,0,"[('большой', 1), ('большой андрей иванович стипендия', 4), ('оригинал', 1)]"
1291,29157,сдавать пустой лист экзамен преподаватель,5,[]
1292,29145,скоро,1,"[('', 0), ('аниме', 1), ('выучить билет', 2), ('гениально', 1), ('смешно очень смешно', 3)]"
1293,29123,,0,"[('', 0), ('новый иси', 2), ('орига', 1), ('знать беседа', 2), ('гайза учиться удалой нно знать корпус открыть', 7)]"
1294,29112,объявлять любовь,2,"[('происки итмый явно', 3), ('футболист слово', 2), ('шпага скрестить', 2), ('гордиться', 1), ('фотка общага', 2), ('любовь жизнь', 2), ('вопрос сколько час уйти', 4), ('большой весь нравиться сторона', 4), ('', 0), ('романтичный видеть', 2), ('кфу добрый утром', 3)]"
1295,29089,катакомба главное здание хранить множество секрет ждать,7,"[('слишком молодой стади кам посадить', 5), ('', 0)]"
1296,29083,лаба кожевников баный рот икнт сука лаба сдавать сдавать ч коммерция ч программист действить натура искусственный интеллект сидеть пишитый вывод стоить грита прислать посмотреть твой мать методичка погрешность делать глаз мудак баный делать методичка ранний делать дегенерат ебучий пока делать дебил ёбаный сука происходить политех лоликек ч действительно идиот платник баный ваш рот ч делать разложить друг порядок баный твой рот хуй друг порядок разложить создать файл глаз мочь разложить друг порядок друг смотреть баный твой рот ч сайт гдз заряжать сука баный падло блядский производитель лаб мудила икнтшный зарядить запечатать лаба мочь друг порядок нн разложить долбо баный доказать доказать мудила ебучаять сюда поступить сука баный падло смотреть рот твой ебал зззаря блядь покупать коэфициент стюдента киоск ч ебануть сука таблица распределение вид мудила мочь таблица коффэициент стюдента зааа записать значение выше ч бредить баный твой рот записать ч бредить сука успокоиться посмотреть записать дегенеративный хуйло бредить ч бредить таблица мочь коэфициент записать ч дурак записать баный козёл фак ю булщит щит специально ещё измерение добавить специально рассказать исполнять ч дебил хотеть ч дебил сука лаба запечатать пачка мочь разложить значение погрешность ч посмотреть мудить гороховый берет блядь покупать официальный мудила ч твой мать лаба сука погрешность измерение разложить ч дурак ёбаный твой рот ч кретин хотеть сказать хотеть дегенеративный кретин понимать говорить вообще говорить говорить политех запечатать методичка погрешность разложить смотреть действительный число запятая,226,"[('вадим андреевич хороший', 3), ('топ пост', 2), ('казахстанский танк пояснительный бригада произойти препод виноватый группа', 8), ('', 0), ('мочь пригодиться', 2)]"
1297,29079,весь советовать проходить практика дать организация очень качественный удобный форма весьма приятный заработный плата день р дорога прикладывать сила отчисление мем момент рассчитывать зае биться,25,[]
1298,29078,,0,"[('группа питер зе греат', 4)]"
1299,29070,интересоваться разработка начать свой путь профессия практика ноябрь московский время пройда онлайн интенсив который познакомиться технология машинный обучение создать чат бот участие бесплатный нужный регистрация узнать компьютер понимать естественный речь познакомиться основа программирование разбер шь архитектура умный чат бот создать свой чат бот научить говорить подключить конец интенсив весь участник ждать приз,52,[]
1300,29043,хотеть стать разработчик высокий чек оплата начать учиться прямо регистрироваться бесплатный онлайн интенсив практика летний опыт директор центр даниил пилипенко регистрироваться ссылка ноябрь научиться программировать язык писать код вносить изменение работать поток выполнять задача параллельно выявлять исключение обрабатывать отправлять создать файл запись ждать прямой эфир час полный погружение тема общение участник ведущий интенсив закрытый чат окончание курс участник получать подарок хороший сертификат рубль поступление любой онлайн курс университет,68,"[('очень дорого', 2)]"
1301,29029,,0,"[('уважаться друг друг религия', 4), ('уважение кон заходить бар иисус будда аллах садиться барный стол бармен говорить ваш мать простить господь', 16)]"
1302,29015,план карантин первый лежать сосать горный,6,"[('', 0), ('продать антиковидный пиджак', 3), ('купить дистант дорого', 3), ('пиджак фаера резист понимать иммолейт импруведа', 6), ('говорить прислать горный политех получать дистант правительство перепутать', 8), ('', 0), ('любить горный ощущать убогий', 4)]"
1303,29009,,0,[]
1304,29002,,0,"[('понятно', 1), ('стать троллить человек скрин сделать пост ссылка', 7), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понимать', 1), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('думать пошутить вчера заседание кафедра насчитать слышный ещ презентация', 9), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понятно', 1), ('понять', 1), ('понятно', 1), ('понятно', 1)]"
1305,28996,,0,"[('', 0), ('платить смотреть', 2), ('гениально', 1), ('неправильно пользоваться студенческий подписка', 4), ('украсть шутка горный фуууа', 4), ('объяснить', 1)]"
1306,28995,,0,"[('ост', 1), ('', 0)]"
1307,28968,,0,"[('ещ паша техника', 3), ('заочник заканчиваться', 2), ('везти', 1), ('', 0), ('ипмэит заканчиваться', 2), ('желать удача брат лолитех', 4), ('херовый', 1)]"
1308,28957,,0,"[('', 0), ('', 0), ('', 0), ('', 0), ('', 0), ('бригада место', 2), ('деньга представляться леонеля месить', 4), ('', 0), ('', 0)]"
1309,28947,единственный поездка который компенсировать профсоюз,5,"[('пффффф', 1), ('освенцим бухенвальд отправлять', 3), ('', 0), ('понимать', 1), ('принцип нормально доехать', 3), ('уфа илья йошкара олы', 4), ('спб ук ук владивосток', 4), ('', 0)]"
1310,28943,,0,"[('', 0), ('точно центральный', 2), ('', 0)]"
1311,28938,,0,"[('че вышка мем пиздить', 4), ('год', 1), ('параша стащить ещ оперативно падеж правильно определить название универ', 9), ('итог', 1), ('бегать имоп', 2), ('слабак', 1)]"
1312,28926,,0,"[('очко', 1), ('дистанцион очко', 2), ('понять мэм', 2), ('вандал разрушить рим студент бриться налысый разваливать политех', 8), ('', 0)]"
1313,28908,,0,"[('политех ваха', 2), ('фотик снятой', 2), ('билли ваха', 2), ('кроссовер поликек ваха гачимучить', 4), ('правильно энджть', 2)]"
1314,28897,заглянуть мир белый хакинг освоить базовый принцип программирование присоединяться наш тр хдневный онлайн интенсив написать свой первый утилит вместе познакомиться основа язык библиотека написать программа подбор пароль реализовать разбер м защититься атака познакомиться интересный случай взлом интернет разработать консольный приложение спикер интенсив никита левашов сооснователь технический директор семилетний опыт разработка стать хороший получить возможность выиграть грант обучение,57,[]
1315,28865,скоро,1,"[('брат сдержаться подглядеть допёс очный отправить', 6), ('верхний образование', 2), ('завтра', 1), ('закрыть глаз', 2), ('господь реально зафиксировать положение опереться нибыть заниматься', 7), ('сдать отлично', 2), ('ч з вопрос', 3), ('продолжение', 1), ('идиотизм', 1), ('начинаться дистанционка шиза препод вылезать напоказ весь интернет', 8), ('серьёзно политеховский препод вести экз', 5), ('душный препод видео', 3), ('легенда', 1)]"
1316,28842,случайно включить камера дистанционка,4,"[('камера включить случайно', 3), ('казаться дипломный защита', 3), ('осуждать', 1), ('ор ахахи', 2)]"
1317,28838,утро начинаться кофе,3,"[('станислав черчёс исключить канал', 4), ('пытаться разглядеть презентация препод', 4), ('прикол дядька', 2), ('крестик грудь поглядеть', 3)]"
1318,28832,ноябрь мск пройда бесплатный онлайн интенсив познакомиться востребовать специальность сфера попробовать свой сила направление решить специализация нравиться большой подробность регистрация ссылка познакомиться язык программирование практика узнать спрос специалист разработчик получить рекомендация составление качественный резюме успешный прохождение собеседование топовый разработчик летний опыт даниил пилипенко весь участник ждать подарок издательство миф автор тр х хороший проект грант обучение онлайн университет,58,[]
1319,28823,,0,"[('почему бжд', 2)]"
1320,28803,,0,"[('мочь объяснить прикол мем адаптер почему', 6)]"
1321,28802,,0,"[('злюка вообще вслух человек сказать бессердечный', 6), ('начаться начать тупить', 3), ('лаба', 1)]"
1322,28766,пока ещ акуталочка,3,"[('хороший далёкий', 2), ('пока ещ админ явно скрывать', 5), ('', 0), ('неделя оргия', 2), ('дистанцион очко', 2)]"
1323,28762,читать методичка,2,[]
1324,28756,,0,"[('самый важный', 2), ('весь жизнь лаба стандартный вид', 5), ('глубоко', 1), ('весь жизнь дистанционнка кафедра физр', 5), ('весь жизнь волк волк', 4), ('весь жизнь препод лаба лаба который принимать', 7), ('брат', 1), ('совпадать табличный значение вылетать погрешность', 5)]"
1325,28754,,0,"[('подобный пабликовый брать старина', 4), ('судить весь любой вуз', 4), ('съесть', 1), ('коммент амонг ас дело', 4), ('америка капитализм россия даунизм', 4)]"
1326,28742,создать первый модель машинный обучение день ноябрь мск пройда бесплатный интенсив ссылка регистрация занятие проведа главный методист технический направление михаил овчинник узнать разрабатываться искусственный интеллект работать специалист инструмент использовать построить модель машинный обучение способный предсказывать курс доллар проект стать достойный часть твой портфолио хороший участник интенсив получить грант рубль обучение,50,[]
1327,28728,,0,"[('новый объект выглядеть чудесно', 4)]"
1328,28727,,0,"[('гидрака', 1)]"
1329,28724,,0,"[('поликек считать уметь', 3), ('следующий сема обычный стип понизить повышенный', 6), ('студент хотеть жить бедно', 4)]"
1330,28716,хотеть познакомиться специфика разработка попробовать создать сво первый приложение устройство участвовать бесплатный интенсив тр х день занятие научиться писать код язык использовать среда разработка верстать экран получать дать сервер результат написать полноценный приложение сделать шаг развитие прибыльный интересный профессия регистрироваться,40,[]
1331,28715,,0,[]
1332,28713,тратить час лаба спать ночь лаборант,6,"[('год', 1)]"
1333,28700,,0,"[('', 0), ('вряд контактировать', 2), ('полностью поддерживать', 2), ('вакцина отчисление', 2)]"
1334,28693,,0,"[('видеть видос нормально психика', 4), ('', 0), ('', 0), ('боль', 1), ('сломать гидрака', 2)]"
1335,28684,,0,"[('самый заветный правило тр х выговор маска', 7), ('чтооо', 1)]"
1336,28682,,0,"[('', 0), ('', 0), ('комиссия мат логика шошминоц должный', 5), ('кортик любить рандомный звонить', 4), ('чувство просыпаться звонок', 3), ('', 0)]"
1337,28656,,0,"[('', 0), ('каждый видеть мем ваха', 4), ('каждый пара ксе', 3), ('', 0), ('отсылка ваха любимый игра серия калда уважение', 7)]"
1338,28641,коротко онлайн курс,3,"[('', 0)]"
1339,28635,,0,"[('подобный неуважение подписчик группа правильно бл ядь писаться уберечь', 9), ('порваться', 1), ('', 0), ('осуждать', 1), ('', 0), ('', 0), ('', 0), ('красивый', 1), ('надеть уберечь мир инцеловый', 4), ('', 0), ('человек адаптер ужасный существо достойный критика сделать плохой жизнь', 9)]"
1340,28627,,0,"[('удобно мечтать', 2), ('почему правый рука кисть левый', 5)]"
1341,28618,освоить программирование русский научиться работать платформа предприятие разрабатывать сайт работать инструмент получение обработка данные пользователь регистрация доступный ссылка научиться получать различный дать веб ресурс помощь платформа предприятие сохранять база данные использовать объект встроить язык разбор данные создавать редактировать управляемый форма разрабатывать прикладной решение платформа предприятие автор хороший работа ждать сертификат рубль который потратить покупка любой курс,56,"[('студент политех поступить инфтех', 4)]"
1342,28600,,0,"[('мем смешной ситуация страшный тётка хз', 6), ('фишка весь поликек', 3), ('лицо знакомый', 2)]"
1343,28596,,0,"[('рука заразиться коронавирус дать бог закрыть свой группа карантин', 9), ('мыть биб боб рука каждый пара болеть', 7), ('пара дистанционка', 2), ('бонч', 1), ('заразиться дистанционка ипмэит кхе кхе вообще дистанционка круто', 8), ('', 0)]"
1344,28594,,0,"[('итальянец эпоха возрождение разница', 4), ('', 0), ('ответить догонка разница проектировщик доп время ещё год', 8)]"
1345,28590,,0,"[('', 0), ('ооо правый прорвать', 3)]"
1346,28586,хотеть понимать основа синтаксис разрабатывать многопоточный приложение научиться бесплатный онлайн интенсив который пройда ноябрь мск стать востребовать специалист сфера подробность познакомиться основный понятие разработка принцип сетевой соединение организация многопоточный приложение установить среда разработка применимый стандартный библиотека создать сервер чат практика разбер м хороший работа прямой эфир спикер онлайн интенсив программист летний опыт ведущий методист курс программирование михаил овчинник весь участник ждать подарок,62,[]
1347,28581,,0,[]
1348,28575,препод завыебываться проводить экзамен дистанционно приходить заражать корона,8,"[('осуждать', 1), ('', 0)]"
1349,28572,год делать ночь защита решить пообщаться научный руководитель,8,"[('хде видос', 2)]"
1350,28568,,0,"[('', 0), ('пояснительный бригада сюда быстро', 4), ('отчислить', 1), ('ухахахахахахахаххахах анонимно', 2), ('респект автор', 2), ('лайкать опасно погладить курсор', 4)]"
1351,28547,,0,"[('помнить далёкий', 2), ('', 0), ('', 0)]"
1352,28527,самый популярный профессиональный барабанщик крупный паблик вконтакте барабанда александр минин приглашать весь желать занятие обмен суперэнергия отличаться преподаватель александр сыграть гитара бас время занятие дать ощущение играть группа заинтересоваться писать личный сообщение,32,[]
1353,28520,подписчик понять фанат марвести фанат сергей старый обратить вниманиеееий ещё форс паблосый политех скинуть понять отклонить предложка ааааааааа продолжать тред мемблоговский,21,"[('принять', 1), ('понять прикол', 2), ('', 0), ('', 0), ('', 0), ('', 0), ('форс слон ливать', 3), ('', 0), ('админ постить мем непонятный несмешной', 5), ('', 0)]"
1354,28515,,0,"[('время ректор', 2), ('дядюшка нурглый одарить уник дистанционка', 5), ('фанат ваха сразу активизироваться', 4), ('каждый день пара', 3)]"
1355,28506,,0,"[('преподаватель', 1)]"
1356,28502,,0,"[('двойка', 1)]"
1357,28470,прийти работа потный мокрый кайф думать помыться видеть душа этаж свободный спокойный заходить включать горячий вода замечать йоб сломать держатель душа поправлять держаться казаться антибугурт намыливать свой сыч стучаться дверь слышать включить вода дверь гривна открываться пара усилие стоить голый толпа первокурсник решить ополоснуть ножка,45,"[('устроить', 1), ('дружок ошибиться дверь душевой неопытный этаж выше', 7), ('голый богдан рыжий', 3), ('препод', 1), ('показать весь антибугурт', 3)]"
1358,28462,,0,"[('', 0), ('почему', 1), ('тонный гидравлический пресс способный', 4)]"
1359,28450,геннадий николаевич чтоль сало малейкума ээээ пиздец давать продолжать пара нихуй понять мемблоговский сало остальной соболезновать,16,"[('', 0), ('слишком локальный мем начать выкладывать', 5), ('старый добраться политех помянуть', 4), ('', 0), ('', 0), ('лектор сергей старый', 3)]"
1360,28443,,0,"[('', 0), ('', 0), ('мом', 1), ('весовой категория', 2)]"
1361,28413,,0,"[('ржак смеяк сразу русский человек тупой пендос свой омерик додуматься россия вперёд ахахахах смешно пошутить чувачок увидеть россия хаахах умора америка взорваться смех весь европа шок аххахахах мочь остановиться смеяться кататься пол шутка ржак смеяться весь маршрутка ржать час ржомба прямой нереальный ржак шутка ахах смешно мочь помочь задыхаться смех сделать день оригинально восторг ахахахах смешно пошутить чувачок увидеть россия хаахах умора америка взорваться смех весь европа шок аххахахах мочь остановиться смеяться кататься пол шутка ржак смеяться весь маршрутка ржать час ржомба прямой нереальный ржак шутка', 86), ('приятный аппетит', 2), ('ноделола пропад', 2)]"
1362,28403,,0,"[('нужный общий петиция имя ректор институт студент', 7), ('знать ректор богданов', 3), ('горный переводить пхпха', 3), ('политехник страшный болезнь', 3), ('военмех очно продолжать учиться', 4), ('ги переводить постепенно направление', 4), ('спбгу ряд', 2), ('поликекник болезнь чуждый слава омнисий', 5), ('горняк поучавствовать похоронный марш', 4), ('андрей иванович быстро сообразить нужно делать', 6), ('гуаповца брат лежать палата', 4), ('бонч связь', 2)]"
1363,28391,,0,"[('желать автор бывать бездарный пара сотня тысяча рубль', 8), ('', 0), ('марафон спизженный мем', 3), ('хотеть сказать поликек', 3), ('бывать учиться дистанционка', 3)]"
1364,28382,,0,"[('', 0), ('физр утро чилла', 3), ('нету физрук ниг', 3)]"
1365,28347,встреча адаптер иммит,3,"[('', 0), ('слышать адаптер платить', 3), ('встреча адаптер', 2), ('спрашивать откудав берет гифка', 4), ('чувство встреча адаптер иммит выглядеть', 5), ('наш л пропуск метро знать чей сказать связаться', 8), ('звучать иммитовск', 2), ('', 0), ('инф проходить отбор', 3), ('адаптер решить рассказать', 3)]"
1366,28335,,0,"[('', 0), ('помянуть', 1), ('почему хотеть дистант', 3), ('ипмэит сила остальной могила', 4), ('ммммммм дистанционка круто физр квартира сидеть дом сыч конченый практика тимс скорый', 12), ('баффа добрый надежда получить слово', 5), ('ипмэит холд май бир', 4), ('ипмэит который выйти дело', 4), ('политех продвинуть армия', 3)]"
1367,28323,,0,"[('ахахи снова мем гидрака', 4), ('ректор', 1), ('корпус', 1), ('гидрокорпус', 1), ('сторож гидробашня', 2), ('парк территория поликек', 3), ('пышка', 1), ('химак опустить незаслуженно плохой первый корпус убежище бюрократический крыса', 9), ('', 0), ('корпус добавить плз рядом китайский стена', 6), ('автор песо туфорт', 3), ('почему пристройка', 2), ('место вкусный кофе', 3), ('норма', 1)]"
1368,28318,,0,"[('', 0), ('', 0), ('', 0)]"
1369,28312,,0,"[('прекрасный мужчина задумываться смена свой ориента', 6), ('понятно авторка залететь', 3), ('парень', 1), ('красавец мужчина причина неуспеваемость ваш дочь', 6), ('жиза', 1), ('', 0)]"
1370,28305,,0,"[('кнопка жать поехать', 3), ('вопрос объясняться слово задержка', 4), ('ребята чудо бывать переделывать', 4), ('карандаш поставить', 2), ('комментарий хороший мем', 3), ('лошадь переправа менять', 3), ('рано сда бог пода', 4), ('приходить касса получать деньга', 4)]"
1371,28270,иси смотреть свой средний балл распределение направление курс,8,"[('создатель мем средний балл домой поехать создатель отделаться предупреждение', 9)]"
1372,28261,,0,"[('лэти дистанционка пацан лэти поздний смешанный обучение завтра универ пацан пара вечер начинаться', 13), ('ипмэит который дистанционка март сей пора', 6), ('ахах спбгу дистанта смешно', 4), ('весь спбгу ор мем ор плакать', 6), ('ги который дистанта', 3), ('ипмэит место', 2), ('политех горный брат навеки', 4), ('гэу финэк выходить дистанта', 4), ('хахи студент бояться', 3), ('спбгу хахахахах', 2), ('пригласить прошмандовка ипмэит', 3), ('нагло украсть спбгуптд', 3), ('военмех группа заражение отпускать карантин', 5), ('немного забить пит', 3), ('лайк ставить бросить', 3)]"
1373,28259,,0,"[('допсерам пофига норма спать', 4)]"
1374,28255,,0,"[('почему лекция плохо приходько слышный микроволновка базарить', 7), ('украсть фотка лукин понимать', 4)]"
1375,28227,,0,"[('акадос король', 2), ('парк победа топ', 3), ('приморский', 1), ('пушкин', 1), ('девяткино', 1), ('академка вавилов', 2), ('круто дыбенко', 2), ('просвет', 1), ('общага', 1), ('никольский', 1), ('удельный', 1), ('мужка такто', 2), ('понимать мем', 2), ('граждос общага', 2), ('телеологический институт топ топ спорить', 5), ('токсово', 1), ('купчиный', 1), ('впервые вспомнить', 2), ('парнас', 1), ('', 0), ('гражданка купчиный девятос дыбенко первак прикол родитель снимать хата общажный мужка акадос топ', 13), ('политехнический', 1), ('техноложка', 1), ('парка единственный таракан весь поликек', 5)]"
1376,28224,заглянуть мир белый хакинг освоить базовый принцип программирование присоединяться тр хдневный онлайн интенсив написать свой первый утилит вместе познакомиться основа язык библиотека написать программа подбор пароль реализовать разбер м защититься атака познакомиться интересный случай взлом интернет разработать консольный приложение спикер интенсив никита левашов сооснователь технический директор семилетний опыт разработка стать хороший получить возможность выиграть грант обучение,56,"[('годный пара завезти', 3), ('мем', 1), ('', 0)]"
1377,28217,,0,"[('ч м мем', 3)]"
1378,28192,,0,"[('офигель', 1), ('факт', 1), ('адаптер часто ходить вместе опрометчивый пост дмитрий', 7), ('', 0), ('ахахаххах', 1), ('адаптер кст', 2), ('александр гелиевич факт', 3), ('смотреть адаптер проводить тренинг первак', 5), ('дугин хуйня сказать', 3), ('типичный адаптер сходка первак', 4), ('главный беда россия туризм серфингист адаптер', 6)]"
1379,28184,погрузиться основа веб разработка онлайн интенсив директор центр даниил пилипенко регистрироваться прямой эфир октябрь запись режим ждать час интенсивный практика весь час теория знакомство технология рстка веб страница изучение язык база данные размещение сайт интернет выбор домен хостинг итог получить полноценный проект портфолио отличный старт начало карьера веб разработчик присоединяться,50,"[('продаться', 1), ('', 0)]"
1380,28174,,0,[]
1381,28163,,0,"[('ещё актуально', 2), ('понимать', 1), ('', 0), ('', 0), ('весь лента', 2), ('', 0), ('везти март дистанционка учиться блевать хотеться хороший универ ходить пара', 10), ('гуап', 1), ('', 0)]"
1382,28161,,0,[]
1383,28158,начинать карьера знать начать отличный выбор пройти бесплатный онлайн интенсив программирование октябрь создать свой первый проект портфолио присоединяться бесплатный интенсив жд интенсив подробно познакомиться универсальный язык программирование разбер ться атака узнать способ защита создать программа автоматический подбор пароль протяжение тр х день обучать сооснователь технический директор семилетний опыт разработка никита левашов интенсив дать обратный связь каждый работа попад шь тройка хороший участник получить сертификат рубль обучение встречаться октябрь мск,69,[]
1384,28149,сеть слить новый дизайн студенческий политех,6,"[('', 0), ('дима сделать', 2), ('спс зел ный цвет', 4), ('', 0), ('зач ткать', 2), ('спизженно базинес компани частность кавказец псих эша', 7), ('диплом', 1)]"
1385,28122,переехать гидрака корпус,3,"[('переехать го корпус й', 4), ('понаехать', 1), ('человек который сей пора гидрака', 5)]"
1386,28118,,0,"[('', 0), ('внатура комплекс', 2), ('', 0), ('записывать молодой человек квн', 4), ('комплексный комплексный обед математик хер', 5)]"
1387,28109,выглядеть большинство пара политех,4,"[('господь нудятина рил пытка', 4), ('', 0), ('давать место поменяться спорить вырубиться быстрый сурикат', 7), ('выглядеть большинство пара любой вуз особенно речь идти первый пара', 10), ('жиза', 1), ('вова мочь выглядеть пара ходить', 5), ('', 0)]"
1388,28082,орать смотреть окно,3,"[('человек мочь вернуть карта хотеть', 5), ('смысл поднимать деньга', 3), ('привинтить', 1), ('', 0), ('почему карта красивый выдать серый карта надпись политех', 8), ('идиот', 1), ('красавчик', 1), ('дьявол говорить являться твой фанат', 5), ('носить отв рткать', 3)]"
1389,28075,,0,"[('отец учить стыдиться свой зел ных кофта', 7)]"
1390,28065,,0,"[('анмех', 1), ('численный метод', 2), ('который', 1)]"
1391,28051,логуа фонк часть,3,"[('', 0), ('че думать псина голосовать', 4), ('разбор проект подписчик', 3), ('че гач версия прикрепить хороший трек тащемт', 7), ('', 0), ('видос гачимикс пост отсутствовать поэтому', 5), ('недооцена н', 2)]"
1392,28047,логуа фонк часть,3,"[('че логуа пояснить', 3), ('родиа малаца хороший весь сделать уважать', 6), ('', 0), ('', 0)]"
1393,28042,гала рку закрыть самый время подать док,7,"[('', 0)]"
1394,28033,,0,"[('', 0), ('', 0), ('', 0), ('редактор паблик нибыть начать фильтровать постить последний время высера тип', 10), ('', 0), ('', 0), ('поликек', 1)]"
1395,28032,успокоительный фонк логуа конкурс,4,"[('сдаваться хороший знать фонк набор ссаный каубелов', 7)]"
1396,28030,вспомнить конкурс пара час полуночь,5,"[('лооол думать конкурс закончить надеяться выложить', 6)]"
1397,28026,,0,"[('физр', 1), ('ответ знать логуа', 3), ('', 0), ('бедный первачок', 2), ('гордиться учиться бро', 3), ('андрюша васап бро', 3)]"
1398,27984,,0,"[('хороший слышать продакшать политех', 4), ('фонкер сало политехник соболезновать', 4), ('', 0), ('опрос лайкам определить', 3), ('', 0), ('', 0)]"
1399,27977,версия появиться хороший,3,[]
1400,27973,логуа сало говориться,3,"[('', 0), ('', 0), ('', 0), ('шедевр', 1), ('', 0), ('', 0), ('', 0), ('шедевр', 1), ('видос второй трек гениальный', 4), ('', 0), ('', 0), ('логуа жесть', 2)]"
1401,27968,,0,"[('ля годный', 2), ('', 0), ('', 0), ('бог ч рт взять хороший работа', 6), ('', 0)]"
1402,27966,,0,[]
1403,27963,конкурс,1,"[('пушка', 1), ('круть', 1)]"
1404,27960,конкурс,1,"[('', 0)]"
1405,27958,,0,"[('', 0)]"
1406,27953,фонкич логуа,2,"[('крутой работа немного мешанина странный панорамирование допилить ващий кайф', 9), ('нормальный фонк ребята', 3), ('хороший работа', 2), ('ов лишний', 2)]"
1407,27952,конкурс,1,[]
1408,27950,начинать выкладывать логуа фонк конкурс,5,[]
1409,27946,,0,"[('', 0), ('обновить автопарк доступный', 3)]"
1410,27939,,0,"[('', 0), ('', 0), ('звать звать икизя икизя бищной имя', 6), ('', 0), ('жиз привет икизя', 3), ('подсказывать мэм ибкс изя наложить свой отпечаток', 7), ('ибкс сила', 2)]"
1411,27926,,0,"[('ответить забыть правильно запомнить', 4)]"
