,text_tokens,text_length
1577,завтра сентябрь стартовать кампания выбор дисциплина первый полугодие учебный год студент вышка смочь выбрать общеуниверситетский факультатив маголего английский язык внешний слушатель смочь записаться общеуниверситетский факультатив вшэ сервис вышка онлайн,29
1578,открыться регистрация национальный олимпиада анализ данные школьник х класс провести высокий школа экономика совместно тинькофф зарегистрироваться сентябрь хороший участник получить возможность учиться ниу вшэ счёт средство университет победитель призёр дополнительный балл поступление профильный программа ниу вшэ вуз соорганизатор преимущество отбор стажировка тинькофф старт подарок,44
1579,высокий школа экономика ано диалог регион запускать совместный проект фактчекинг специалист ниу вшэ проводить проверка достоверность распространять соцсеть информация заниматься поиск интересный пример заведомо ложный сообщение информировать читатель техника фактчекинг подробный работа новый платформа рассказывать новостной служба портал,38
1580,площадка пермский кампус ниу вшэ пройти форум вопрос молодёжный политика место солнце мероприятие выступить ректор ниу вшэ никита анисимов губернатор пермский край дмитрий махонина эксперт участник форум обсудить помочь подрастать поколение выбор путь профессиональный личностный самореализация подробность репортаж новостной служба портал,41
1581,новый выпуск подкаст ворона желать знать почему изучать алгебра школа связать математик программирование действительно занятие алгебра помогать сохранить ясность ум жизнь мочь пригодиться решение квадратный уравнение поиск дискриминант рассказывать иван аржанец декан факультет компьютерный наука ниу вшэ наш подкаст пост любой стриминговый платформа ссылка знать математика смочь решить задачка первоклассник искать отметка скидывать свой ответ комментарий,56
1582,учёный пермский вышка изучить влияние родительский вовлечённость академический успех студент вуз выясниться интерес семья итоговый оценка учиться заметно способствовать успеваемость время важно переусердствовать контроль внимание родитель изучать предмет отслеживание выполнение домашний задание действовать учёба отрицательно полный погружение семья образование сковывать студент мешать развивать самостоятельность ответственность достижение университет подробный результат исследование материал,51
1583,искусственный интеллект знать знать вышка предложить нейросеть объяснить значение главный вышкинский термин место получиться удивительно точно казаться знать делать почемучник следующий год,22
1584,фонд поддержка исследование будущее вшэ начать конкурсный отбор заявка поддержка исследовательский проект молодой учёный победить коллектив исследователь год смочь получить грант млн рубль заместитель директор институт статистический исследование экономика знание вшэ профессор александр соколов рассказать задача фонд условие конкурс,39
1585,студент миэм ниу вшэ подготовить виртуальный экскурсионный тур дом дурасовый памятник архитектура входящий комплекс здание вшэ покровский бульвар экскурсия доступный портал узнать москва,23
1586,команда центр внутренний мониторинг вшэ партнёрство фонд помощь человек деменция семья альцрусый принять участие конкурс молодой исследователь создать проект область изучение осведомлённость россиянин признак проявление болезнь альцгеймер занять второе место подробный материал новостной служба портал,35
1587,одиннадцатиклассник прошедшее конкурсный отбор смочь бесплатно учиться факультет довузовский подготовка ниу вшэ общеобразовательный предмет открыть запись конкурсный испытание математика история обществознание информатика литература участвовать конкурсный отбор предмет регистрация продлиться сентябрь,30
1588,сентябрь факультет коммуникация медиа дизайн ниу вшэ стать факультет креативный индустрия факультет открыться общефакультетский бакалаврский программа который заняться подготовка профессионал сфера управление креативный индустрия креативный индустрия роль играть современный экономика вышка готовить специалист область вопрос обсудить татьяна ривчун академический руководитель бакалаврский программа управление креативный индустрия доктор экономический наука заместитель декан факультет креативный индустрия,53
1589,курс новость жизнь университет следить достижение вышкинский учёный читать экспертный комментарий актуальный тема подписываться сообщество вшэ социальный сеть напоминать список главный канал новость телеграм телеграм вышка свой наука экспертиза понимание,30
1590,учёный ниу вшэ южный федеральный университет юфу разработать новый метод исследование восприятие эмоция выражение лицо изучение способность человек распознавать разный эмоция предложить использовать анимационный видеозапись фотография подробный результат исследование научный ценность новый метод материал новостной служба портал,37
1591,открыться регистрация международный олимпиада молодёжь результат иностранный школьник мочь получить полный стипендия учиться ниу вшэ бесплатно победитель призёр смочь получить грант размер стоимость обучение регистрация мом продлиться сентябрь,28
1592,высокий школа экономика стартовать конкурс научно исследовательский работа студент нирс принять участие немой мочь учиться российский зарубежный вуз выпускник год загрузить свой работа октябрь устроенный конкурс нирс год давать победа немой рассказывать новостной служба портал,35
1593,ректор ниу вшэ никита анисимов поздравить студент преподаватель начало новый учебный год,12
1594,поздравлять весь вышкинец начало учебный год желать полезный курс интересный проект космичёска высокий рейтинг слишком горячий дедлайн помнить школа жизнь учиться,21
1595,ниу вшэ начинаться набор программа профессиональный переподготовка философия лидерство рассчитать федеральный региональный управленец среднее высокий звено работать весь образование культура социальный сфера подробный мочь интересный программа преимущество учить рассказать руководитель школа философия культурология ниу вшэ анастасия углевый,37
1596,эксперт ниу вшэ оценить эффективность онлайн образование проанализировать достижение образовательный цель пользователь онлайн курс исследование охватить выпускник наиболее востребовать специальность платформа результат опросить считать онлайн образование помочь реализовать поставить карьерный цель заработный плата выпускник найти работа новый профессия увеличиться среднее полгода завершение обучение подробный результат исследование рассказывать новостной служба портал,50
1597,календарь август завтра прекрасно знать проверить готовый новый учебный год помощь наш чек лист,14
1598,юрий ачкас окончить бакалавриат магистратура факультет экономический наука ниу вшэ сегодня курировать работа команда аналитик изучение жилищный сфера дом рф интервью проект ровесник вышка юрий рассказать почему решить поступать экономист заниматься банк россия мочь отказаться хождение офис вышка начало,39
1599,приёмный кампания бакалавриат специалитет вышка подойти конец рассказывать итог подборка карточка,11
1600,ниу вшэ запустить новый информационно аналитический дайджест экономика россия аспект глобальный трансформационный сдвиг первый выпуск посвятить кадровый ситуация отрасль рассказывать некоторый вывод наблюдение статистика росстат го первый квартал год численность икт специалист вырасти млн млн человек востребованность специалист продолжать расти дефицит качественный кадр вуз ежегодно увеличиваться количество бюджетный место специальность расчёт минцифра год возрасти сравнение год правительство запустить проект цифровой кафедра вуз рамка программа приоритет позволить студент параллельно основной программа получать дополнительный квалификация профиль краткосрочный образовательный курс способный конкурировать вузовский подготовка выпускник экспресс программа мочь претендовать рынок весьма скромный позиция средний уровень доход род профподготовка мочь служить старт переход отрасль расти развиваться направление нужно готовый повышать свой уровень подробный,109
1601,тасс состояться пресс конференция посвятить итог приёмный кампания ведущий российский вуз ректор ниу вшэ никита анисимов рассказать количество абитуриент проходная средний балл год зачисление зелёный волна самый популярный специальность результат приём,31
1602,высокий школа экономика входить пятёрка хороший российский университет топ хороший университет мир версия рейтинг миссия университет год предметный линейка рейтинг вышка войти топ лист предмет подробный,26
1603,сентябрь парка горький пройти благотворительный забег добрый дорога приурочить летний юбилей высокий школа экономика организатор выступить студент вышка совместно центр поддержка студенческий инициатива центр лидерство волонтерство ниу вшэ цель акция инициатор рассказать новостной служба портал,35
1604,близкий десятилетие ждать новый опасный вызов связанный глобальный потепление процесс арктика остановить климатический изменение повлиять российский регион климатический мигрант неожиданный научный факт изменение климат подборка,25
1605,скоро высокий школа экономика исполниться год честь приближаться юбилей собрать интересный цифра факт наш университет вышка начало,17
1606,присоединяться прямой трансляция пресс конференция тасс посвятить подведение итог приёмный кампания ведущий российский вуз год,15
1607,стартовать регистрация всероссийский кейс чемпионат школьник экономика предпринимательство команда участник старт предложить выбрать направление решить кейс разработать представить собственный бизнес проект принять участие кейс чемпионат мочь ученик х класс студент колледж техникум обучаться любой курс подробный ждать участник состязание год рассказывать новостной служба портал,44
1608,сентябрь продолжаться приём магистратура очно заочный программа который реализоваться специальность сфера образование управление время обучение студент заниматься наука иметь возможность самореализоваться продолжать строить карьера насчитать причина поступить магистерский программа вышка подробный каждый,32
1609,центр бренд медиа ниу вшэ запускать подкаст бренд медиа слушатель ждать дружеский разговор медиа бизнес эксперт отрасль пилотный выпуск бренд заявить построить сообщество свой бренд помощь медиа стоить человек ведущий свой страница соцсеть обратить внимание новый метод продвижение вопрос ответить гость подкаст андрей лавров директор центр бренд медиа ниу вшэ ведущий подкаст директор развитие центр бренд медиа ниу вшэ медиаменеджер владимир змеющенко выпуск любой удобный платформа ссылка,67
1610,оценка ниу вшэ житель российский город возраст год изредка зарабатывать помощь цифровой платформа свой основный источник доход заказ онлайн площадка считать горожанин половина трудиться область дизайн работа текст подробный результат исследование материал,32
1611,высокий школа бизнес ниу вшэ банк россия провести совместный осенний школа трансформация финансовый сектор пройти сентябрь кампус вшб шаболовка подать заявка участие сентябрь подробность материал новостной служба портал,28
1612,сентябрь парка искусство музеон пройти благотворительный забег добрый дорога посвятить летие вышка забег призвать собрать средство благотворительный фонд константин хабенский помощь ребёнок взрослый онкологический заболевание принять участие акция мочь любой желать подготовиться забег рассказывать вышка свой,36
1613,последний эпизод подкаст ворона желать знать обсудить феномен одиночество нейробиологический точка зрение оксана зинченко доцент департамент психология вшэ академический руководитель программа когнитивный наука технология нейрон познание почему бояться одиночество наш мозг реагировать чувство разбираться материал выпуск,36
1614,негативный позитивный эмоция мочь влиять благотворительный поведение человек влияние неодинаковый человек испытывать сострадание страх гнев мочь жертвовать большой переживать подобный чувство вероятность ситуация просоциальный поведение продлиться долго позитивный эмоция чувство радость надежда способный мотивировать благотворитель будущий пожертвование воздействие различный эмоция благотворительный поведение изучить исследователь институт когнитивный нейронаука ниу вшэ подробность материал,51
1615,стартовать приём заявка участие премия российский общество знание сентябрь подать заявка мочь любой человек компания ведущий активный просветительский деятельность номинировать учитель преподаватель блогер сми общественный государственный деятель год премия присуждаться номинация весь определить лауреат подробный срок условие участие сайт премия,40
1616,рабочий неделя учёный стать ещё длинный период пандемия продолжительность рабочий время составить час неделя обычный эффект коснуться исследователь разный страна зависимость пол специализация выяснить международный команда участие учёный ниу вшэ подробный исследование рассказывать новостной служба портал,36
1617,современный комикс картинка ребёнок полноценный жанр искусство способный составить конкуренция большой литература графический роман переворачивать наш представление комикс рассказывать александр латышев старший преподаватель факультет коммуникация медиа дизайн ниу вшэ списоккнига,30
1618,состоять миссия космический журналистика развиваться современный космонавтика готовый человечество колонизировать марс вопрос свой колонка ответить михаил кот журналист автор телеграм канал контакт подъём постоянный лектор проект ниу вшэ космос медиакультура практика воображение репрезентация,33
1619,лицей ниу вшэ вновь стать хороший рейтинг агентство школа россия количество выпускник поступить ведущий вуз страна сохранить лидерство рейтинг московский школа,21
1620,сентябрь продолжаться приём работа конкурс школа дизайн ниу вшэ объединить площадка креативный деятель сфера дизайн мода искусство медиа принять участие конкурс смочь юниор год студент творческий направление российский зарубежный вуз состояться профессионал подробный ждать участник рассказывать новостной служба портал,39
1621,официальный страница вышка вконтакте появиться год назад сегодняшний день наш сообщество тысяча подписчик самый крупный аудитория паблик весь официальный сообщество государственный университет единственный повод гордость собрать главный цифра факт вышка вконтакте сотрудничество весь компания оставаться,35
1622,эксперт лаборатория исследование рынок труд ниу вшэ проанализировать уровень владение востребовать навык студент российский вуз исследователь рассматривать группа навык цифровой компетенция знание иностранный язык результат показать качество освоение цифровой языковой компетенция большинство студент оставаться невысокий уровень наблюдаться значительный различие зависимость категория вуз национальный исследовательский университет ниу участник программа справляться задача хороший весь подробный итог исследование рассказывать новостной служба портал,59
1623,автобусный тикток тур финный угорский республика гореть путёвка название проект который принять участие студент весь кампус ниу вшэ рамка конкурс поддержка студенческий инициатива ребята знакомиться культура местный народ снимать короткий образовательный развлекательный видео течение неделя тур студент прослушать лекция культура народ тренироваться снимать пробный ролик пройти путешествие репортаж новостной служба портал,51
1624,вышка пройти межвузовский чемпионат настольный игра поиграть цитадель чудо мафия игра онлайн очно турнир пройда август сентябрь подробность регистрация,19
1625,пик заболеваемость ход очередной волна россия прийтись сентябрь предполагать эксперт мера необходимо принять обеспечить свой безопасность рассказать лариса попович директор институт экономика здравоохранение ниу вшэ,25
1626,общий тираж выпустить россия книга менее приходиться научный литература самый больший доля учебник методический издание коммерческий поле первенство держать художественный детский литература цифра приводиться исследование книжный рынок россия профессор факультет социальный наука ниу вшэ светлана барсуковый подробный материал,38
1627,михаил жемковы окончить бакалавриат магистратура аспирантура факультет экономический наука вшэ год являться начальник отдел управление макроэкономический анализ прогноз департамент денежный кредитноить политика цб интервью конструктор успех михаил рассказать почему макроэкономист полезно заниматься научный деятельность навык приобрести время преподавание университет пройти путь стажёр начальник отдел,44
1628,университетский бренд медиа читать актуальный материал мнение эксперт вшэ тема область экономика социальный сфера образование наука инновация подписываться научно познавательный медиа высокий школа экономика понимание агрегатор весь экспертиза университет широкий круг яндекс дзен одноклассник,34
1629,год высокий школа экономика отмечать свой тридцатилетие информация мочь пригодиться минимум успешно пройти наш тест история университет проверить свой знание вышка делиться результат комментарий,24
1630,новый выпуск подкаст ворона желать знать почему мочь ощущать одинокий окружение близкий чувство отличаться уединение реагировать наш мозг сталкиваться одиночество почему бояться одиночество рассказывать оксана зинченко доцент департамент психология вшэ академический руководитель образовательный программа когнитивный наука технология нейрон познание наш подкаст пост любой стриминговый платформа ссылка,46
1631,выпускница ниу вшэ совместно благотворительный организация ночлежка запустить социальный медиапроект рядом посвятить волонтёрский помощь бездомный человек позволять каждый человек разный сторона взглянуть работа волонтёр рассказывать личный история представлять экспертный мнение интерактивный кейс подробный материал новостной служба портал,37
1632,вышка запустить конкурс молодой учёный следующий направление сфера цифровой трансформация сфера прогнозирование мочь принять участие исследовательский команда учёный год весь кампус вшэ заявка приниматься сентябрь подробный,26
1633,комикс появиться начаться история расцвет комиксный журнал исследовать комикс вопрос новый выпуск рубрика отвечать александр латышев старший преподаватель департамент медиа факультет коммуникация медиа дизайн ниу вшэ,26
1634,фильм теория двойной планета режиссёрский работа студент школа дизайн вышка савелий осадчего представить м московский международный кинофестиваль поступление ниу вшэ создание фильм съёмочный процесс читать новостной служба портал,28
1635,ниу вшэ росбанк готовить специалист сфера устойчивый развитие сторона планировать совместно реализовывать магистерский программа ниу вшэ экономика окружающий среда устойчивый развитие студент программа смочь принимать участие проект проходить практика стажировка росбанк подробный,32
1636,психолог сергей андреев егор сурдейкин окончить высокий школа экономика вместе выпускник вшэ создать проект расследовать дополнительный образование ребёнок расстройство аутистический спектр раса программа ученик средний старший школа охватывать предмет информатика основа программирование математик подробный репортаж новостной служба портал,38
1637,высокий школа экономика укрепить свой позиция шанхайский рейтинг второй год подряд занимать место мировой вуз продвинуться диапазон участник первый группа исследовательский трек программа приоритет вышка занять место подробный,28
1638,заниматься специалист международник мочь работать компетенция навык востребовать сфера сегодня почему важно изучать запад восток вопрос отвечать декан факультет мировой экономика мировой политика ниу вшэ анастасия лихачёв новый выпуск рубрика разговор эксперт,32
1639,опубликовать список пригласить поступление бесплатный место магистратура абитуриент включить список мочь зачислить бесплатный место предоставить согласие зачисление оригинал документ образование август местный время кампус подробный ссылка,26
1640,последний эпизод подкаст ворона желать знать посвятить работа вместе евгений соколов академический руководитель программа прикладной математик информатика обсудить самый распространить миф легенда профессия специалист разоблачать главный стереотип серия карточка мотив выпуск,31
1641,востоковед специалист вьетнамский филология юлия минин год работать институт классический восток античность вшэ сфера интерес литература поэзия век история вьетнамский костюм древность современность интервью проект ровесник вышка юлия рассказать ездить экспедиция описывать язык народ гэлао почему востоковедение определять сознание благодарный вышка вышка начало,43
1642,академический руководитель программа литературный мастерство майя кучерской интервью учить будущий писатель русский литература хеть соцсеть,15
1643,медиацентр вышка поддержка вконтакте пройти паблик ток тема образование сфера коммуникация спасательный круг трамплин карьера участник обсудить антикризисный стратегия коммуникация развитие технология распространение контент онлайн образование подробность материал новостной служба портал,31
1644,каждый восьмой россиянин считать свой главный карьерный ошибка неверный выбор профессия показать исследование найти работа душа ошибиться рассказать ольга гаевскай руководитель центр развитие карьера ниу вшэ большой совет материал,29
1645,второкурсник факультет география геоинформационный технология вшэ пройти летний практика направление геоинформационный технология пространственный моделирование практика длиться день который учиться провести поле практика проходить правобережье цимлянский водохранилище юго восточный часть массив арчединско донский песок самый северный пустынь россия свой впечатление полевой работа студент поделиться новостной служба портал,46
1646,начало август подвести итог выборы хороший преподаватель вышка московский кампус победитель стать человек вышка свой поговорить некоторый выяснить думать свой победа сложность год система студенческий оценка преподавание,27
1647,неожиданно факт конец лето остаться весь неделя ещё немного время погрузиться летний чтение сегодня книжный рекомендация делиться игорь ким доцент департамент теоретический экономика ниу вшэ списоккнига,26
1648,проектный учебный лаборатория молодёжный политика ниу вшэ проанализировать приоритет государственный молодёжный политика основный направление реализация россия рубеж материал исследование использовать подготовка доклад заседание госсовет россия молодёжный политика российский федерация организация лаборатория стать часть комплексный сотрудничество ниу вшэ минобрнауки россия комитет государственный дума молодёжный политика росмолодёжь подробный исследовательский проект рассказывать новостной служба портал,52
1649,линар мулуковый бозиева окончить бакалавриат магистратура факультет социальный наука ниу вшэ выпуск работать затем перейти сегодня вести проект внутренний аудит компания интервью конструктор успех линар рассказать социолог учиться программировать академический навык помогать бизнес отличаться разный офис компания,37
1650,октябрь год стартовать курс управление интеллектуальный право инновационный проект разработать кафедра менеджмент инновация ниу вшэ партнёрство компания онлайн патент полезный курс рассказывать новостной служба портал,25
1651,опубликовать список пригласить поступление рамка проект социальный лифт войти список необходимо август заключить договор место счёт средство ниу вшэ,19
1652,сентябрь продолжаться набор полностью платный очно заочный онлайн программа магистратура высокий школа экономика рассказывать преимущество онлайн обучение ниу вшэ карточка большой информация срок приём документ материал портал,27
1653,подкаст вс выпустить второй спешлый записать лекционный пространство высокий школа экономика ведущий поговорить директор центр психологический консультирование ирина макаров психологический благополучие почему пытаться контролировать эмоция верить универсальный техника плохой идея стоить опираться вопрос ментальный здоровье подкаст записать лайва формат живой аудитория поэтому звук отличаться студийный,45
1654,студент вышка который получить место общежитие мочь воспользоваться альтернативный вариант размещение доступный опция размещение жилой комплекс коливинга гостиница аренда жильё рынок недвижимость помощь сервис яндекс аренда узнать большой вариант размещение сайт год вышка предоставлять бесплатный сервис сопровождение выбор альтернативный вариант размещение студент мочь удалённый осмотреть выбрать квартира получить консультация юрист университет подробность,52
